종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"111770","영원무역","6658296","7092148","433852","333085411850","351118859700","18033447850"
"012320","경동인베스트","18463258","18616537","153279","1964968957700","1982978324200","18009366500"
"013580","계룡건설","5411339","6495313","1083974","89595127140","107582856270","17987729130"
"365550","ESR켄달스퀘어리츠","11865907","16836786","4970879","46085930665","64023537795","17937607130"
"395400","SK리츠","12640145","16931646","4291501","58749164825","76650063180","17900898355"
"079160","CJ CGV","81899197","85901098","4001901","683902951390","701466226855","17563275465"
"000480","CR홀딩스","116329383","117683469","1354086","1569422713250","1586814255170","17391541920"
"034830","한국토지신탁","94339727","107253805","12914078","125048817285","141710620338","16661803053"
"009835","한화솔루션우","8423387","8899852","476465","291433856010","308009424020","16575568010"
"003220","대원제약","34354382","35397092","1042710","567727739650","583976379820","16248640170"
"380440","엔에이치스팩19호","6195442","9456680","3261238","38583997632","54675070373","16091072741"
"096775","SK이노베이션우","1714374","1862535","148161","200980137000","217014707000","16034570000"
"010955","S-Oil우","1923857","2248853","324996","98304281900","114334720400","16030438500"
"033180","KH 필룩스","276333811","301104231","24770420","182164494228","197481497199","15317002971"
"047400","유니온머티리얼","1152813220","1154810699","1997479","5083762750545","5098994287875","15231537330"
"284740","쿠쿠홈시스","4072701","4647851","575150","97372836690","112372858820","15000022130"
"002900","TYM","301572278","307056119","5483841","1037071057725","1051627223935","14556166210"
"271940","일진하이솔루스","10427091","10907880","480789","299208026650","313280649270","14072622620"
"010580","에스엠벡셀","131321428","134978247","3656819","391797486286","405757455329","13959969043"
"069460","대호에이엘","328428181","337092658","8664477","503511102951","517344749694","13833646743"
"126720","수산인더스트리","13176799","13782823","606024","308424674390","321893059780","13468385390"
"267290","경동도시가스","6351192","6984262","633070","141841236980","155201249000","13360012020"
"097955","CJ제일제당 우","395240","485584","90344","56653276900","69832725000","13179448100"
"012510","더존비즈온","23510516","24342177","831661","850285420900","863370440350","13085019450"
"122900","아이마켓코리아","6450268","7913040","1462772","60821405210","73632902990","12811497780"
"002960","한국쉘석유","232489","288519","56030","54161358500","66947517500","12786159000"
"008730","율촌화학","17846712","18363567","516855","657256494800","669706196750","12449701950"
"000670","영풍","288693","307161","18468","165190731500","176887444500","11696713000"
"016580","환인제약","5996025","6770321","774296","89407268340","100970504180","11563235840"
"008490","서흥","1873411","2266653","393242","54842403150","66389807900","11547404750"
"001680","대상","18140478","18720997","580519","360941610790","372398301050","11456690260"
"000060","메리츠화재","1124440","1361430","236990","58156451700","69582545000","11426093300"
"014830","유니드","5116004","5283690","167686","355881150500","366973936000","11092785500"
"005680","삼영전자","6722874","7974886","1252012","61835301700","72914724540","11079422840"
"432320","KB스타리츠","5805168","8887863","3082695","24302636760","35193409355","10890772595"
"004380","삼익THK","21054785","21857910","803125","293068791680","303782511400","10713719720"
"002790","아모레G","30928263","31501949","573686","1040689552850","1051337408550","10647855700"
"082640","동양생명","22169367","24957251","2787884","93627262375","103965276150","10338013775"
"025860","남해화학","61320711","62555741","1235030","516725155870","526791948230","10066792360"
"298000","효성화학","4535428","4621470","86042","503790268000","513814889200","10024621200"
"025000","KPX케미칼","346582","568685","222103","15769693150","25746752450","9977059300"
"024900","덕양산업","597814670","598329061","514391","3969102519270","3978905944195","9803424925"
"057050","현대홈쇼핑","1066345","1290914","224569","48813992350","58559242800","9745250450"
"003520","영진약품","116534017","120845363","4311346","335558981070","345148425343","9589444273"
"001140","국보","110176883","110910966","734083","455218353805","464784517236","9566163431"
"015230","대창단조","65844410","67203099","1358689","477201909010","486432817960","9230908950"
"090435","아모레퍼시픽우","1551049","1782944","231895","60219537250","69375252200","9155714950"
"000300","대유플러스","636048719","658220566","22171847","421723195733","430791834450","9068638717"
"119650","KC코트렐","335510835","338731192","3220357","922860386145","931841317252","8980931107"
"003470","유안타증권","40307048","43812738","3505690","111396271310","120133030100","8736758790"
"005090","SGC에너지","6121657","6441007","319350","171469815200","180199474100","8729658900"
"071840","롯데하이마트","6877318","7650588","773270","75424148360","84123802140","8699653780"
"089590","제주항공","52329120","53583853","1254733","742912853500","751560460680","8647607180"
"450140","코오롱모빌리티그룹","341519421","342911665","1392244","1897511607990","1906132654355","8621046365"
"009190","대양금속","311856171","316013413","4157242","630807878353","639242020845","8434142492"
"021240","코웨이","8066536","8304709","238173","390829560150","399235745550","8406185400"
"016710","대성홀딩스","38699953","40423250","1723297","1246620861460","1254976959630","8356098170"
"075580","세진중공업","51845000","53789352","1944352","318112953615","326428367175","8315413560"
"024720","한국콜마홀딩스","13734733","14358810","624077","132001759320","140304562090","8302802770"
"396690","미래에셋글로벌리츠","6214419","8657690","2443271","19164700940","27455153980","8290453040"
"446070","유니드비티플러스","86362285","87265480","903195","804242781400","812486004760","8243223360"
"009580","무림P&P","30451786","32614900","2163114","115498336430","123670156250","8171819820"
"00279K","아모레G3우(전환)","764614","1198778","434164","17401695910","25555111580","8153415670"
"005960","동부건설","31765552","32874405","1108853","236191416210","244220423210","8029007000"
"400760","NH올원리츠","7975997","10358566","2382569","27829568255","35809212460","7979644205"
"003000","부광약품","36938858","38438708","1499850","268256293350","276020439540","7764146190"
"044450","KSS해운","16011529","16883563","872034","139481410890","147236734150","7755323260"
"025820","이구산업","650239054","650764271","525217","3448055874330","3455803268745","7747394415"
"025560","미래산업","167511867","167797251","285384","1517984766605","1525631184945","7646418340"
"357430","마스턴프리미어리츠","3208958","5694256","2485298","10199660910","17731529495","7531868585"
"900140","엘브이엠씨홀딩스","241032579","245168608","4136029","580550258895","588064050911","7513792016"
"001360","삼성제약","133676627","136435726","2759099","420569608735","427920195005","7350586270"
"136490","선진","10708582","11719279","1010697","89108130600","96384991750","7276861150"
"377190","디앤디플랫폼리츠","8029726","10186185","2156459","26894517020","34108217970","7213700950"
"084690","대상홀딩스","247319485","247832597","513112","2773290836200","2780503541890","7212705690"
"000540","흥국화재","9644364","11808193","2163829","31882019955","39019215875","7137195920"
"011000","진원생명과학","118504927","121441590","2936663","598020850945","605061837675","7040986730"
"081000","일진다이아","7148446","7590430","441984","129871025770","136815970510","6944944740"
"002810","삼영무역","1338744","1870774","532030","17177396810","23984032180","6806635370"
"017810","풀무원","15370540","15988824","618284","173556123670","180336863170","6780739500"
"093050","LF","4063224","4623936","560712","65040972620","71743700850","6702728230"
"377740","바이오노트","75719082","77274164","1555082","545918624465","552577460575","6658836110"
"102460","이연제약","8819840","9153233","333393","157822214420","164446936820","6624722400"
"007570","일양약품","6905740","7319710","413970","116518398030","123113174010","6594775980"
"006380","카프로","280847037","286615718","5768681","305666541337","312253659136","6587117799"
"010820","퍼스텍","693756255","694475080","718825","2886514293870","2893080728630","6566434760"
"012170","아센디오","181281454","187734035","6452581","193261341472","199810528876","6549187404"
"002710","TCC스틸","157233846","157399934","166088","5836912227880","5843393560850","6481332970"
"002880","대유에이텍","1117105042","1138001335","20896293","495595896201","501946092492","6350196291"
"002390","한독","3314423","3770470","456047","48503639830","54805637050","6301997220"
"010660","화천기계","479614933","480482269","867336","2078399317440","2084602786930","6203469490"
"031440","신세계푸드","865004","1001378","136374","36973984400","43156963900","6182979500"
"005500","삼진제약","10559451","10805625","246174","238421466260","244561863860","6140397600"
"002020","코오롱","3535873","3856071","320198","69749172180","75805054840","6055882660"
"030190","NICE평가정보","3364285","4078228","713943","31639057520","37666816000","6027758480"
"095570","AJ네트웍스","32558017","33656518","1098501","156195174185","162171905505","5976731320"
"002990","금호건설","27583140","28572928","989788","203794683500","209727546635","5932863135"
"011230","삼화전자","350653504","351099697","446193","2927898588530","2933646690280","5748101750"
"161000","애경케미칼","485293344","486173350","880006","9102853181840","9108594259090","5741077250"
"001790","대한제당","883071110","882983121","-87989","3209828840355","3215536849925","5708009570"
"021820","세원정공","4439648","5223027","783379","33367411180","39070012030","5702600850"
"104700","한국철강","19592262","20376166","783904","138310741180","143989599790","5678858610"
"007980","태평양물산","322398601","324778098","2379497","759044117345","764675879712","5631762367"
"417310","코람코더원리츠","3950458","5194208","1243750","18097458320","23491116310","5393657990"
"030610","교보증권","6496047","7553054","1057007","33915136995","39305392125","5390255130"
"003070","코오롱글로벌","53115772","53475125","359353","803531208240","808808557150","5277348910"
"005030","부산주공","110032156","120040418","10008262","57466594293","62690996360","5224402067"
"009160","SIMPAC","78847476","79843011","995535","443951759385","449111674350","5159914965"
"004970","신라교역","2180635","2752619","571984","20761693120","25917167360","5155474240"
"036580","팜스코","17851456","19323206","1471750","68142835240","73245898050","5103062810"
"003547","대신증권2우B","2668393","3071746","403353","33162802240","38262458970","5099656730"
"005610","SPC삼립","1260640","1351401","90761","88615219100","93711451800","5096232700"
"009470","삼화전기","86308927","86382873","73946","2124162525750","2129247216260","5084690510"
"003540","대신증권","7258526","7674978","416452","99382360070","104366746690","4984386620"
"006220","제주은행","374596832","375213989","617157","5681432105310","5686407797240","4975691930"
"011500","한농화성","305501484","305527442","25958","6158047191050","6163003450940","4956259890"
"004980","성신양회","77021516","77374569","353053","821470794160","826395894490","4925100330"
"006370","대구백화점","5863356","6271828","408472","69785543710","74688828780","4903285070"
"015360","예스코홀딩스","713160","865556","152396","23405356000","28302269250","4896913250"
"123700","SJM","112951895","114125100","1173205","588604322345","593489491410","4885169065"
"018500","동원금속","226246970","227376983","1130013","514079566609","518863082558","4783515949"
"004800","효성","3960642","4074661","114019","256217242600","260988173800","4770931200"
"014910","성문전자","235093419","237098321","2004902","564438238825","569194606876","4756368051"
"248170","샘표식품","30811447","30930186","118739","1124267918700","1128922729300","4654810600"
"084680","이월드","276446149","278794995","2348846","499778347815","504338446633","4560098818"
"017040","광명전기","276062782","277482174","1419392","757678945255","762183026400","4504081145"
"004100","태양금속","363860665","364154098","293433","1253492254738","1257960224388","4467969650"
"019170","신풍제약","70989230","70733661","-255569","1270739326720","1275182097580","4442770860"
"002460","화성산업","4462158","4922595","460437","46073516110","50449975280","4376459170"
"192400","쿠쿠홀딩스","14116499","14321366","204867","269531301990","273869608500","4338306510"
"152550","한국ANKOR유전","7019305544","7030656996","11351452","4298828907352","4303130560557","4301653205"
"357250","미래에셋맵스리츠","4073489","5425119","1351630","13446277470","17732193085","4285915615"
"005010","휴스틸","232197928","233153552","955624","1456328090695","1460610347235","4282256540"
"114090","GKL","38013006","39446723","1433717","663527079460","667792373580","4265294120"
"003560","IHQ","145083401","158043684","12960283","41657405474","45907902484","4250497010"
"003090","대웅","15203550","15576988","373438","252616967420","256850473250","4233505830"
"018470","조일알미늄","1511897841","1512334090","436249","4788293436365","4792476497420","4183061055"
"037560","LG헬로비전","51542432","52621881","1079449","220269491575","224376428950","4106937375"
"058850","KTcs","865776496","866030961","254465","3529223003445","3533325170835","4102167390"
"033920","무학","12228004","12950421","722417","69158237085","73251708335","4093471250"
"001200","유진투자증권","108699616","109465141","765525","415128826640","419180979910","4052153270"
"404990","신한서부티엔디리츠","4539139","5782849","1243710","16080508280","20068241355","3987733075"
"058860","KTis","328551984","329226249","674265","1248190202655","1252172995675","3982793020"
"003925","남양유업우","129953","145233","15280","36998282500","40928721000","3930438500"
"272550","삼양패키징","1900046","2148050","248004","32641408030","36532822540","3891414510"
"049800","우진플라임","35982226","37048456","1066230","148333341755","152187240775","3853899020"
"012750","에스원","2406055","2502339","96284","135573003750","139329670600","3756666850"
"000680","LS네트웍스","247433531","247963284","529753","1442929937145","1446646722080","3716784935"
"001510","SK증권","838078426","842640835","4562409","680034511132","683697612736","3663101604"
"015860","일진홀딩스","67756403","68530627","774224","314855973905","318383562300","3527588395"
"462520","조선내화","33873307","33956554","83247","1344314458360","1347775662740","3461204380"
"027410","BGF","22197369","23101199","903830","89326589110","92730399615","3403810505"
"014580","태경비케이","321338617","320940127","-398490","2551499401880","2554894714490","3395312610"
"091090","세원이앤씨","483549790","490829942","7280152","154422564750","157800900083","3378335333"
"011700","한신기계","193599390","193741221","141831","1139894792420","1143270696535","3375904115"
"293480","하나제약","9847991","10073642","225651","161085577750","164406771250","3321193500"
"00680K","미래에셋증권2우B","13470823","14404799","933976","49001172315","52316381625","3315209310"
"023960","에쓰씨엔지니어링","234377248","235960732","1583484","551355668735","554584784759","3229116024"
"115390","락앤락","8180030","8717147","537117","50369259470","53593293850","3224034380"
"001450","현대해상","18945998","19395429","449431","602319940150","605529828100","3209887950"
"035510","신세계 I&C","8725162","9041074","315912","127156924920","130299256670","3142331750"
"000850","화천기공","2145154","2241226","96072","81014629900","84149866000","3135236100"
"006390","한일현대시멘트","2341253","2514838","173585","40150056970","43283156810","3133099840"
"072130","유엔젤","221974588","222277868","303280","1164165028715","1167242375395","3077346680"
"100220","비상교육","68702568","69174397","471829","408246463040","411309149305","3062686265"
"011690","와이투솔루션","291548832","295162190","3613358","357419046037","360419668208","3000622171"
"000860","강남제비스코","3696551","3835762","139211","88526067310","91515004520","2988937210"
"004250","NPC","83887968","84244483","356515","582485096695","585460413865","2975317170"
"053690","한미글로벌","100262065","100315143","53078","3045537130820","3048508387150","2971256330"
"004960","한신공영","9972838","10327315","354477","80831569760","83796625080","2965055320"
"003160","디아이","43930087","44392655","462568","313484327060","316442207465","2957880405"
"001620","케이비아이동국실업","66758203","71119022","4360819","51151282176","54009239938","2857957762"
"079980","휴비스","155096396","155428718","332322","1317070427395","1319921034600","2850607205"
"000370","한화손해보험","47688805","48997984","1309179","208510948835","211334667445","2823718610"
"003545","대신증권우","6291541","6509688","218147","81587817340","84403042840","2815225500"
"002150","도화엔지니어링","67334333","67660550","326217","589333871710","592122149380","2788277670"
"015590","KIB플러그에너지","820971852","822471862","1500010","698057259932","700836356426","2779096494"
"005390","신성통상","155251998","156587865","1335867","336877072091","339629042002","2751969911"
"000215","DL우","532657","643614","110957","12957520920","15692683370","2735162450"
"45226K","한화갤러리아우","35989108","36185495","196387","550880510750","553574910625","2694399875"
"002795","아모레G우","2147267","2411242","263975","25197173630","27869433130","2672259500"
"060980","HL홀딩스","2483157","2578999","95842","83823536300","86417626900","2594090600"
"079430","현대리바트","10194618","10497746","303128","85883834930","88468713370","2584878440"
"37550L","DL이앤씨2우(전환)","611527","731981","120454","14421782900","17003232200","2581449300"
"003300","한일홀딩스","1199856","1433768","233912","13673272290","16227231690","2553959400"
"000910","유니온","426113428","426148013","34585","3435814616685","3438366576455","2551959770"
"034300","신세계건설","5774221","5907530","133309","121108110250","123573278480","2465168230"
"134380","미원화학","86586","124280","37694","5798565900","8232609900","2434044000"
"071320","지역난방공사","666241","765431","99190","17603690650","20017116750","2413426100"
"145210","다이나믹디자인","389015635","389793045","777410","2696858691935","2699270039475","2411347540"
"006060","화승인더","25326069","25914996","588927","97859478635","100237293845","2377815210"
"010770","평화홀딩스","36373558","36932188","558630","145848461820","148159427895","2310966075"
"025530","SJM홀딩스","67104606","67761348","656742","347106981625","349396140555","2289158930"
"226320","잇츠한불","15187648","15327933","140285","261224696770","263501053060","2276356290"
"004150","한솔홀딩스","10833994","11637897","803903","33466823520","35731792690","2264969170"
"133820","화인베스틸","21633367","23020950","1387583","44966892116","47203729662","2236837546"
"102260","동성케미컬","39368506","39792574","424068","195211911935","197425411210","2213499275"
"097230","HJ중공업","10767626","11363718","596092","43567103385","45757847810","2190744425"
"003350","한국화장품제조","23755857","23790149","34292","742869392400","744981504050","2112111650"
"123890","한국자산신탁","18146391","18978635","832244","56203956855","58283182955","2079226100"
"014530","극동유화","310476740","310927940","451200","1494423277105","1496486079425","2062802320"
"002210","동성제약","43317233","43336955","19722","287301375800","289352298790","2050922990"
"008350","남선알미늄","818278995","818085299","-193696","2156165780324","2158192872359","2027092035"
"453340","현대그린푸드","21811294","22131615","320321","263593143820","265615447030","2022303210"
"016450","한세예스24홀딩스","12200463","12610987","410524","60030190190","62050022050","2019831860"
"003530","한화투자증권","299061392","299634803","573411","929817008485","931827710285","2010701800"
"000140","하이트진로홀딩스","2552500","2766036","213536","23808454310","25672118930","1863664620"
"019440","세아특수강","9603639","9697406","93767","174530588060","176376799520","1846211460"
"013570","디와이","96981466","97218265","236799","677942656370","679774317040","1831660670"
"118000","에스메디","213658371","216554030","2895659","134581136868","136404216156","1823079288"
"083420","그린케미칼","70842449","70966429","123980","729426620560","731234026930","1807406370"
"011300","성안","274726899","274799405","72506","546854803125","548648411926","1793608801"
"003960","사조대림","4524339","4606419","82080","129243034150","131014501550","1771467400"
"001720","신영증권","279830","313287","33457","16085941900","17854277800","1768335900"
"091810","티웨이항공","234304486","237749159","3444673","708111722435","709852011618","1740289183"
"005320","국동","158487982","160024072","1536090","160680465698","162400673107","1720207409"
"026940","부국철강","255124932","255160562","35630","1128184831840","1129896857345","1712025505"
"001465","BYC우","39852","50402","10550","5854433900","7533276600","1678842700"
"036530","SNT홀딩스","2274946","2381427","106481","37166218580","38809036480","1642817900"
"000725","현대건설우","2885763","2911673","25910","196556854400","198195448400","1638594000"
"071090","하이스틸","202690910","202864658","173748","893992963285","895577102000","1584138715"
"072710","농심홀딩스","598592","624763","26171","40458385000","42037371000","1578986000"
"111110","호전실업","8643503","8873854","230351","71003159640","72565797030","1562637390"
"465770","STX그린로지스","107100849","107139999","39150","2087612230140","2089163728890","1551498750"
"003920","남양유업","435225","441975","6750","226717570000","228261874500","1544304500"
"003580","HLB글로벌","54152874","54382824","229950","299326157825","300864078990","1537921165"
"005740","크라운해태홀딩스","8532665","8761784","229119","57552686230","59068867820","1516181590"
"012610","경인양행","37158223","37420803","262580","182063591170","183579566345","1515975175"
"006660","삼성공조","9089615","9181357","91742","106410580600","107911106900","1500526300"
"308170","씨티알모빌리티","31840540","31877426","36886","517333184780","518832395650","1499210870"
"005750","대림B&Co","17503355","17861126","357771","71221364975","72706035950","1484670975"
"090080","평화산업","402756463","402848113","91650","693237005284","694710475202","1473469918"
"002140","고려산업","254151574","254058325","-93249","1080897087110","1082355856290","1458769180"
"009810","플레이그램","124124998","125972346","1847348","100747332855","102192969616","1445636761"
"009320","대우부품","102376758","103205763","829005","184136995491","185571675674","1434680183"
"163560","동일고무벨트","10298731","10513165","214434","68848678030","70262659320","1413981290"
"001500","현대차증권","5347059","5523645","176586","47082223440","48488957240","1406733800"
"45014K","코오롱모빌리티그룹우","28227428","28289613","62185","548943937610","550327056830","1383119220"
"005880","대한해운","428263955","429179814","915859","872285664768","873662033935","1376369167"
"005305","롯데칠성우","195778","217090","21312","13375356500","14736321600","1360965100"
