종목코드,종목명,거래량_매도,거래량_매수,거래량_순매수,거래대금_매도,거래대금_매수,거래대금_순매수
"003850","보령제약","192262090","193316821","1054731","4314051606850","4337808904400","23757297550"
"007310","오뚜기","847546","914055","66509","472230042000","495542769500","23312727500"
"400760","NH올원리츠","14889834","19141976","4252142","80263545530","103338879200","23075333670"
"004140","동방","1520377679","1521751710","1374031","10181731749280","10204644543425","22912794145"
"002390","한독","9363361","10197106","833745","265822442550","288724302950","22901860400"
"034310","NICE","7806977","9080772","1273795","139066782000","161834276900","22767494900"
"083420","그린케미칼","187447998","189063451","1615453","2698490597620","2721243255590","22752657970"
"000070","삼양홀딩스","7412968","7624751","211783","825527537400","847283971200","21756433800"
"300720","한일시멘트","43479955","44050270","570315","1160512591950","1181993323150","21480731200"
"004830","덕성","574629363","575253953","624590","10873310966170","10894627699970","21316733800"
"005320","국동","452689694","457986261","5296567","1566009413450","1586888670315","20879256865"
"123890","한국자산신탁","64356157","69026854","4670697","289837723005","310693877860","20856154855"
"37550K","DL이앤씨우","3109685","3382869","273184","247153279100","267932552000","20779272900"
"001630","종근당홀딩스","4952934","5171628","218694","554256561300","574919265600","20662704300"
"007690","국도화학","13177741","13551596","373855","991626453000","1012274948250","20648495250"
"001360","삼성제약","986964072","988309368","1345296","8747761702295","8768064303295","20302601000"
"016880","웅진","1077693460","1086092963","8399503","2985658863580","3005934593335","20275729755"
"004540","깨끗한나라","272230504","274876824","2646320","1891691761405","1911821355690","20129594285"
"008060","대덕","182032562","184596276","2563714","1549982007820","1569949036880","19967029060"
"001140","국보","454317001","465598536","11281535","823432659630","843237791175","19805131545"
"072710","농심홀딩스","1140389","1396155","255766","89996816000","109672475000","19675659000"
"017550","수산중공업","766620238","771214379","4594141","3933329538115","3952889198585","19559660470"
"005389","현대차3우B","3625716","3828916","203200","371279968500","390593106900","19313138400"
"286940","롯데정보통신","7954233","8531292","577059","315691226050","334984290750","19293064700"
"019490","하이트론","83895345","86581666","2686321","591708704685","610791815305","19083110620"
"361610","SK아이이테크놀로지","72824746","73398230","573484","13018016271500","13036957479500","18941208000"
"090350","노루페인트","152276061","153771737","1495676","1992716488340","2011304261050","18587772710"
"005880","대한해운","1594971451","1599028478","4057027","5580403639520","5598783934065","18380294545"
"298690","에어부산","234728022","240622403","5894381","763812609040","781633955595","17821346555"
"000020","동화약품","187823959","188614559","790600","3281043241200","3298574260950","17531019750"
"380440","엔에이치스팩19호","53430602","61237695","7807093","119979809220","137507535670","17527726450"
"005420","코스모화학","254411775","255595596","1183821","4123382440250","4140751876800","17369436550"
"000220","유유제약","218713173","220252270","1539097","2416163895460","2433491748940","17327853480"
"097955","CJ제일제당 우","1328667","1424067","95400","269072163000","286014125500","16941962500"
"017810","풀무원","26480596","27415376","934780","511886967550","528809363150","16922395600"
"138490","코오롱플라스틱","336124545","336657477","532932","4221304008310","4238172186380","16868178070"
"007160","사조산업","9302588","9603104","300516","493622041900","510260961100","16638919200"
"002795","아모레G우","7620818","8449095","828277","179348035600","195937919750","16589884150"
"009410","태영건설","30095091","31457698","1362607","376100481770","392643866570","16543384800"
"044450","KSS해운","46902470","48117014","1214544","604440315700","620927132700","16486817000"
"002900","TYM","1102167489","1110519063","8351574","2235610543285","2252053397320","16442854035"
"229640","LS전선아시아","86342627","88153676","1811049","772082626860","788462763350","16380136490"
"015020","이스타코","1057097210","1059255330","2158120","3709686923576","3726049983003","16363059427"
"108670","LX하우시스","15067019","15599135","532116","1336406281500","1352551954000","16145672500"
"089470","HDC현대EP","51043235","53599620","2556385","325271480740","341341723260","16070242520"
"024090","디씨엠","14841849","15590952","749103","299976709350","315958559000","15981849650"
"009970","영원무역홀딩스","2609587","3009796","400209","118382600850","134297235550","15914634700"
"008730","율촌화학","31409529","32100425","690896","747405473500","763276795000","15871321500"
"004560","현대비앤지스틸","152332871","153031568","698697","3177350804720","3192914907850","15564103130"
"214330","금호에이치티","1234085533","1239032968","4947435","3392980211280","3408461725275","15481513995"
"003520","영진약품","204245767","206508948","2263181","1220719819595","1236089322070","15369502475"
"002410","범양건영","457628668","458547232","918564","3648303897950","3663585359900","15281461950"
"001130","대한제분","1569587","1665326","95739","265931209000","281205289000","15274080000"
"102280","쌍방울","6132515328","6149175209","16659881","5554493557301","5569752198613","15258641312"
"006490","인스코비","686426438","689984677","3558239","2663107590770","2678355999655","15248408885"
"011090","에넥스","1767273269","1771410203","4136934","4388086765670","4403255274360","15168508690"
"012600","센트럴인사이트","54180379","56230791","2050412","281734552540","296829281370","15094728830"
"024720","한국콜마홀딩스","13723584","14327995","604411","384563556000","399576644800","15013088800"
"015890","태경산업","123451710","125446601","1994891","863312708480","878269759670","14957051190"
"001550","조비","45086057","45510128","424071","1237915841800","1252861318600","14945476800"
"079430","현대리바트","41035744","41956356","920612","743798191700","758498894950","14700703250"
"145990","삼양사","7810913","8039919","229006","507155192800","521111093300","13955900500"
"060980","한라홀딩스","14506477","14963234","456757","678746063150","692547795250","13801732100"
"000725","현대건설우","827643","989503","161860","123244555900","136488701400","13244145500"
"019680","대교","182791834","185877380","3085546","939222220055","952404815395","13182595340"
"014530","극동유화","328654677","331135810","2481133","1721311537830","1734449009365","13137471535"
"004360","세방","51480553","52316343","835790","760877590350","774005395600","13127805250"
"102460","이연제약","289908859","290203504","294645","13528188235150","13541313224200","13124989050"
"005810","풍산홀딩스","13750289","13947886","197597","442219581400","455280501150","13060919750"
"018250","애경산업","19941998","20519338","577340","515532288000","528547900050","13015612050"
"001520","동양","1221358219","1226209849","4851630","2587647245685","2600639966225","12992720540"
"068290","삼성출판사","208941417","209185507","244090","8884279710050","8897150416850","12870706800"
"002070","비비안","240499858","243773226","3273368","1032941359305","1045802821475","12861462170"
"000390","삼화페인트","57592354","58570720","978366","765496819590","778313028390","12816208800"
"38380K","LX홀딩스1우","6758482","7320791","562309","146411258450","159123487400","12712228950"
"035150","백산","189333087","191214707","1881620","1851526419720","1864231184400","12704764680"
"011000","진원생명과학","773528035","773591400","63365","25796464729750","25809039515900","12574786150"
"009290","광동제약","44103031","45651610","1548579","396217479570","408707498250","12490018680"
"001790","대한제당","190366978","191098531","731553","946386658875","958842340600","12455681725"
"006660","삼성공조","34910923","35608494","697571","559269781780","571451548470","12181766690"
"020120","키다리스튜디오","99874183","100615663","741480","1630135953950","1642184368180","12048414230"
"034300","신세계건설","19884306","20160840","276534","946333386550","958308461300","11975074750"
"002880","대유에이텍","1514824922","1522164107","7339185","2382952859186","2394911028077","11958168891"
"008600","윌비스","828328445","833459668","5131223","1867779268530","1879677346650","11898078120"
"001880","DL건설","13868118","14206384","338266","486381271400","498276819200","11895547800"
"074610","이엔플러스","232123565","234449550","2325985","1000826631690","1012488585290","11661953600"
"030790","비케이탑스","118562630","119532436","969806","742197354685","753835211265","11637856580"
"000890","보해양조","1324767348","1333604867","8837519","1636336956759","1647926101926","11589145167"
"111110","호전실업","24583659","25599399","1015740","307834795110","319378360590","11543565480"
"000430","대원강업","161651747","164173243","2521496","716234724050","727754457325","11519733275"
"071055","한국금융지주우","10332255","10445776","113521","832942494600","844437469000","11494974400"
"012170","아센디오","122232570","127223624","4991054","311185960640","322619489155","11433528515"
"395400","SK리츠","116319235","118628504","2309269","693122038880","704480111550","11358072670"
"120030","조선선재","2479900","2535993","56093","353582026700","364885773200","11303746500"
"001120","LX인터내셔널","65526154","66208767","682613","1963417925900","1974585049750","11167123850"
"000320","노루홀딩스","19198482","20008477","809995","281191896000","292235993550","11044097550"
"003545","대신증권우","26172473","27171813","999340","399295465340","410200589220","10905123880"
"004090","한국석유","54766648","54966370","199722","1409608841150","1420392248300","10783407150"
"035510","신세계 I&C","3037541","3106041","68500","579737233000","590437811000","10700578000"
"025540","한국단자","12473270","12646670","173400","1029151662400","1039838428000","10686765600"
"003560","IHQ","786333809","790640183","4306374","1557000416385","1567662309490","10661893105"
"009180","한솔로지스틱스","868346748","870716500","2369752","3672724913135","3683317394595","10592481460"
"095570","AJ네트웍스","34325720","35977736","1652016","189321366235","199670712350","10349346115"
"006110","삼아알미늄","195603256","195499494","-103762","4158316480600","4168553584240","10237103640"
"001570","금양","178574288","180816991","2242703","947158256340","957381219690","10222963350"
"006040","동원산업","614354","659359","45005","156570016500","166709989000","10139972500"
"012160","영흥","218641381","226609796","7968415","265340886023","275407142139","10066256116"
"003080","성보화학","108548254","110176527","1628273","609278941180","619233426300","9954485120"
"126560","현대퓨처넷","355942103","357890897","1948794","1760399672745","1770347825680","9948152935"
"009680","모토닉","29745840","30407930","662090","393328160410","403179949100","9851788690"
"192400","쿠쿠홀딩스","3173857","3347901","174044","140054536650","149755000800","9700464150"
"069460","대호에이엘","214960749","217236134","2275385","790353778795","799971511420","9617732625"
"271980","제일약품","29643095","29845950","202855","1285691408850","1295258291600","9566882750"
"365550","ESR켄달스퀘어리츠","36589965","37602677","1012712","228763283610","238318986210","9555702600"
"005610","SPC삼립","3260627","3399777","139150","257968804900","267191400300","9222595400"
"012750","에스원","3932524","4097541","165017","324957678600","334092502200","9134823600"
"005680","삼영전자","25522693","26346609","823916","310620582180","319603941780","8983359600"
"210540","디와이파워","26516198","27060863","544665","420675137100","429492454700","8817317600"
"007860","서연","447246854","447426754","179900","6894741690910","6903558998300","8817307390"
"069960","현대백화점","24973380","25223802","250422","2110711568500","2119512091800","8800523300"
"017940","E1","4313232","4510631","197399","226611612700","235165440600","8553827900"
"282690","동아타이어","5440315","6168565","728250","65805988250","74292890340","8486902090"
"016740","두올","458006055","458999483","993428","2395108718295","2403493167865","8384449570"
"005720","넥센","11633765","13360961","1727196","57395448490","65710684225","8315235735"
"020760","일진디스플","41870592","43376295","1505703","187882928680","196100628645","8217699965"
"035000","지투알","13155458","14642915","1487457","87439738510","95593136930","8153398420"
"036580","팜스코","49142811","50293874","1151063","361123561710","369255369920","8131808210"
"003230","삼양식품","7320909","7439963","119054","669335485600","677453226300","8117740700"
"000300","대유플러스","1943420501","1949442404","6021903","2768355927692","2776373294928","8017367236"
"128820","대성산업","163146966","164598619","1451653","846146427885","854151311255","8004883370"
"016090","대현","317517708","319027696","1509988","978428047310","986298780255","7870732945"
"00279K","아모레G3우(전환)","1266234","1455428","189194","53212666200","60965429800","7752763600"
"015230","대창단조","19281582","20277180","995598","160555859950","168305855430","7749995480"
"053210","스카이라이프","25437405","26478477","1041072","251700670250","259378807110","7678136860"
"007590","동방아그로","19488761","20410894","922133","158580647470","166137452300","7556804830"
"097950","CJ제일제당","6909130","7005996","96866","2976669243500","2984219695500","7550452000"
"001500","현대차증권","32839859","33362598","522739","442748399100","450282842000","7534442900"
"017370","우신시스템","286919663","288280871","1361208","1776126414910","1783592328705","7465913795"
"000140","하이트진로홀딩스","6066755","6560202","493447","96721197350","104159969350","7438772000"
"396690","미래에셋글로벌리츠","9839090","11239907","1400817","52478066060","59871838900","7393772840"
"011810","STX","64038041","65167228","1129187","559585469475","566931007230","7345537755"
"000215","DL우","2173163","2317740","144577","99665100250","107007348700","7342248450"
"011700","한신기계","1197430948","1198769715","1338767","4602431878440","4609628614545","7196736105"
"011280","태림포장","183649439","184994762","1345323","990247306845","997443664450","7196357605"
"006840","AK홀딩스","12735443","13116132","380689","376311738500","383445206050","7133467550"
"101060","SBS미디어홀딩스","156513097","159915297","3402200","346098694335","353198021810","7099327475"
"012280","영화금속","1367680868","1369575658","1894790","3406883549910","3413921585265","7038035355"
"033240","자화전자","61872011","62558106","686095","1314288381000","1321298373550","7009992550"
"001045","CJ우","733014","857096","124082","45038320000","51985868100","6947548100"
"108675","LX하우시스우","3992644","4156875","164231","170405326050","177301788350","6896462300"
"213500","한솔제지","36248769","36985344","736575","564051023800","570909238100","6858214300"
"000970","한국주철관","34637025","35278243","641218","342915788100","349745586020","6829797920"
"001620","케이비아이동국실업","396637868","400699741","4061873","472249147790","478846306041","6597158251"
"102260","동성케미컬","30986459","32313524","1327065","178143145020","184597393790","6454248770"
"093050","LF","26997167","27371550","374383","498955953450","505294618050","6338664600"
"088260","이리츠코크렙","6737195","7863039","1125844","39968588300","46229777190","6261188890"
"014280","금강공업","46558425","48127809","1569384","354803312105","360986039040","6182726935"
"000230","일동홀딩스","17170848","17498335","327487","273933360350","280017365250","6084004900"
"100220","비상교육","72977817","73241127","263310","845510142620","851591843610","6081700990"
"007340","디티알오토모티브","6468788","6681739","212951","281188381600","287133089000","5944707400"
"001340","백광산업","674231941","674797055","565114","3527135557030","3533068167190","5932610160"
"002170","삼양통상","1362155","1463845","101690","96502846400","102391762700","5888916300"
"000540","흥국화재","95948488","97047779","1099291","422517383465","428400200340","5882816875"
"003090","대웅","116173202","116114007","-59195","5736063927400","5741833708300","5769780900"
"005945","NH투자증권우","22737710","23209275","471565","246276576750","252007609300","5731032550"
"025000","KPX케미칼","1849497","1946841","97344","116596348000","122280521200","5684173200"
"005750","대림B&Co","36042825","36666628","623803","292851295440","298505132420","5653836980"
"004920","씨아이테크","184115844","187855238","3739394","254178995522","259767948400","5588952878"
"013520","화승코퍼레이션","560464878","562022003","1557125","1605266166960","1610724816265","5458649305"
"105840","우진","401848226","402411881","563655","3585516889158","3590968021885","5451132727"
"003925","남양유업우","280182","302160","21978","69033480000","74322424500","5288944500"
"004410","서울식품","13385309719","13394076758","8767039","5574780532594","5580062271718","5281739124"
"264900","크라운제과","61305447","61588538","283091","871597970180","876861881330","5263911150"
"357120","코람코에너지리츠","16149705","17114062","964357","94855222155","100083947675","5228725520"
